,importance score
SMIM7,0.0016419930570952127
SIN3B,0.00021686012387679284
HAUS8,0.0027299356521454173
MYO9B,0.03127142951475558
USE1,0.001059401016727218
BABAM1,0.006464752187942423
ABHD8,0.005630699050033073
DDA1,0.007067557887462136
GTPBP3,0.000657638524118546
BST2,0.0008373242647537512
MVB12A,0.0037547838084449987
SLC27A1,0.012926369116467594
PGLS,0.0035863522757969175
NIBAN3,0.0017839921511513621
COLGALT1,0.0033592090575323206
MAP1S,0.005455315250025152
FCHO1,0.004303072404981304
JAK3,0.0017796880690215933
RPL18A,0.02010194927390058
CCDC124,0.004416933843876631
ARRDC2,0.005115340432411734
IL12RB1,0.001989799825195455
MAST3,0.0023556582395791808
PIK3R2,0.007748115773070401
IFI30,0.00801312986919643
MPV17L2,0.0026170895333957663
AC008397.1,0.0009188204230005175
IQCN,0.0036949578470585162
JUND,0.002939862947442755
LSM4,0.0005847802874473236
PGPEP1,0.001762614982977271
LRRC25,0.016679636042696178
SSBP4,0.0020150600724050697
ISYNA1,0.003875790338321309
ELL,0.059561685089330005
FKBP8,0.002629523963564444
KXD1,0.001054363264730876
UBA52,0.0017751854558283615
REX1BD,0.0033566831996103288
KLHL26,0.00617484965110739
CRTC1,0.0066131621669185195
UPF1,0.004168207023543096
COPE,0.0010880576732908542
DDX49,0.0033673099431188827
SUGP2,0.0017084372907607704
SLC25A42,0.005960079727130264
TMEM161A,0.002960495690697615
MEF2B,0.006607661562080227
RFXANK,0.004223956742691472
SUGP1,0.00027749005249682115
MAU2,1.9161590297008826e-05
GATAD2A,0.00039053557854893317
NDUFA13,0.005731773123579731
PBX4,0.0002644513591359521
LPAR2,0.0035684742869886575
GMIP,0.008429316739145444
ATP13A1,0.0013725794430153094
ZNF101,0.0010761297226596367
ZNF14,5.305806345471315e-05
ZNF506,0.005137749375071219
ZNF253,0.0007229017853226701
ZNF682,0.00017388110218685384
ZNF737,0.006793528645440628
ZNF626,0.002037027969670015
ZNF66,9.186697489098732e-05
ZNF430,0.0038478305248332086
ZNF714,0.0013934073588755059
ZNF431,0.004558831824637727
ZNF708,0.003419140332460207
ZNF738,0.0019392617067720236
ZNF493,0.0002754362622300174
ZNF429,0.002274414194383006
AC123912.1,0.0014253491132629828
ZNF100,0.0005472441465056085
ZNF43,0.0031902296585733523
ZNF257,0.0015712965002673749
AC092329.4,1.0157831449766115e-05
ZNF91,0.002260233176370869
ZNF675,0.0015329911125743605
AC092279.1,0.0005453879456551133
ZNF254,0.03412543051977082
LINC00662,0.0006228958532324682
UQCRFS1,0.017164681254536636
POP4,0.0017895569347311266
PLEKHF1,0.0045436830075175835
C19orf12,0.0067709179452635085
URI1,0.01645272014767194
ZNF507,0.00039848517316625875
DPY19L3,1.8737844980484752e-05
PDCD5,0.017279368928252457
ANKRD27,0.00023125796147536125
NUDT19,6.631494591420128e-06
GPATCH1,0.0001235632278746929
CEBPG,0.007333608520971866
PEPD,0.0005117688185666348
LSM14A,0.0006007483941235861
KIAA0355,0.0019263593348371791
GPI,0.0011599880921898402
UBA2,0.00848823629398743
ZNF302,0.02054993584748338
GRAMD1A,0.0005982220055868368
FXYD7,0.0006069831118296231
FXYD5,0.0005385012254217462
LSR,0.0018551536427318428
USF2,0.011248634901692032
CD22,0.0024121803189386198
FFAR1,0.002498896411928596
TMEM147,0.0012315197379996975
HAUS5,0.008103398096266944
RBM42,0.005063412760767872
COX6B1,6.373133989677368e-05
KMT2B,0.002412975193440349
IGFLR1,0.0005421420287221493
U2AF1L4,0.0005845940018476904
PROSER3,7.839525623175308e-05
NFKBID,0.005923482614335975
HCST,0.0009380845071535922
TYROBP,0.001720900814090997
ALKBH6,0.003113718010241939
WDR62,0.002445636004475405
POLR2I,0.0073261518979294464
TBCB,0.0036100544988538433
CAPNS1,0.0034395873336240676
ZNF565,0.0011424863615706851
ZNF146,0.002448155787010289
ZFP14,0.004969243165166897
ZNF566,0.0031193228818217475
ZNF529,0.00015572302188113696
ZNF529-AS1,0.0029497448871808863
ZNF461,0.0008427535723431358
ZNF567,0.00017430818155017948
ZNF790,0.0005837149564019814
ZNF345,0.0002811624432143294
ZNF568,0.0009379297083815176
ZNF420,0.0015881713003229843
ZNF585B,0.00138036682068867
ZNF383,0.0011248762133231145
ZNF875,0.0010571254461631675
ZNF569,0.0003714942068697773
ZNF570,0.001084742858994011
ZNF540,0.000101718671087901
ZNF571,0.00010631269329094941
ZFP30,0.004814641820020652
ZNF573,0.0003152645774717627
SIPA1L3,0.03170353545398272
SPINT2,0.0009251585299182543
YIF1B,0.0071783268603957
KCNK6,0.006001031291745486
CATSPERG,0.012094715082689621
PSMD8,0.008816071082941402
FAM98C,0.0017229288456821388
MAP4K1,0.0017278326910476671
EIF3K,3.287418369227561e-05
ACTN4,0.003757021435852227
ECH1,0.0031666917393931835
HNRNPL,0.0033569963738733877
AC008982.2,0.0008580924533268648
RINL,4.881300449819618e-07
SIRT2,0.0007980719623292966
NFKBIB,0.00524113806504217
SARS2,0.0020395482724116206
GMFG,0.000539008542889801
AC011445.2,0.00014942165464958859
SAMD4B,0.001791668852232922
PAF1,0.0019718348393383757
MED29,0.0033148752633149255
ZFP36,0.020826857001956824
PLEKHG2,0.0025276405562247467
RPS16,0.03060110043459602
SUPT5H,0.007060002993102739
TIMM50,9.992889920657622e-05
DYRK1B,0.0009523418600218342
FBL,0.002911113214583172
FCGBP,0.00025904075203295293
PSMC4,0.00044008352818955245
ZNF546,0.005831126413365077
ZNF780B,0.0016623121606047855
ZNF780A,0.00029195913434351716
MAP3K10,0.0003985496915197836
AKT2,0.000529175522201125
PLD3,0.00044577548711114117
SERTAD1,0.0010471102334703344
SERTAD3,0.0013278282672113035
BLVRB,0.003107374554586829
SPTBN4,0.0026035594997689754
SHKBP1,0.0018686268664390203
LTBP4,0.009881793230861467
COQ8B,0.001234953279562443
ITPKC,0.00015253878478420764
SNRPA,0.0015877987511684238
RAB4B,0.002145960486848816
EGLN2,0.0007622155799753564
HNRNPUL1,0.004604698577385001
TGFB1,0.007363137534679959
CCDC97,0.0007111010177862771
TMEM91,0.006211301510385778
B9D2,0.005898212072305821
BCKDHA,0.0058586041489813775
AC243960.1,0.00030450092426421234
CEACAM21,0.003949009918903819
RPS19,0.006428571687061755
CD79A,0.0019520245489256555
ARHGEF1,0.018240664242531266
ERFL,0.0007861457015874265
RABAC1,0.006793507300563672
POU2F2,0.011818834071092554
DEDD2,0.0016894126832112492
GSK3A,0.0012188988890715537
ERF,0.00016665190160320258
CIC,0.0006687313971177437
MEGF8,0.006674755134513934
LIPE-AS1,0.030749747428326795
PHLDB3,0.0023385696653218176
ETHE1,0.0011291828259339404
XRCC1,0.0012519031506844614
IRGQ,0.004236300833196661
ZNF428,0.003982547557292092
PLAUR,0.011388233481473779
SMG9,0.0027512811674871504
KCNN4,0.006075085253749381
ZNF224,0.007864742222560424
ZNF227,0.0048968195293654475
ZNF235,0.0019297422500120357
BCL3,0.001964427465366624
NECTIN2,0.004836119235790726
TOMM40,0.0006066467308121484
CLPTM1,0.004784555291741226
RELB,0.0048205762332009135
CLASRP,0.00456157134180869
MARK4,0.012790788025296877
TRAPPC6A,0.006255204258136036
ERCC2,0.007743774995753924
ERCC1,0.0022633513132358906
FOSB,0.08086949630847799
PPM1N,0.0039819124438071184
VASP,0.0017642477233080608
OPA3,0.00013824444521874895
EML2,0.006474489381328571
EML2-AS1,0.003918431065241199
SNRPD2,0.011412567494164466
QPCTL,0.0009671231103641953
FBXO46,0.0003828504160123028
DMPK,0.0014758925533726805
DMWD,0.0016559438546183886
SYMPK,0.005739593761813417
PPP5C,0.0032648796710591454
CALM3,0.0027421259346362657
PRKD2,0.001078980515766326
STRN4,0.008105409423196444
FKRP,3.691329416543892e-05
SLC1A5,0.0035842539428623983
AP2S1,0.0023055768655747483
ARHGAP35,9.459523987842975e-05
TMEM160,0.007670267343580613
ZC3H4,9.290760943169425e-05
SAE1,0.008056283866502433
BBC3,0.018035022374506167
CCDC9,0.0009351289600707922
INAFM1,0.004020528961650251
C5AR1,0.03237441343642122
C5AR2,0.0025294252336982544
DHX34,0.00661100120892508
NAPA-AS1,0.0022487116653792045
NAPA,0.01733797864962779
BICRA,0.001420227204438265
NOP53,0.004624307411764616
SELENOW,0.0028064319596503295
LIG1,0.003210332314501184
CARD8,0.0005449148261501992
EMP3,0.03332202796795339
TMEM143,0.0008952134090778625
KDELR1,0.004276503268811279
KCNJ14,0.0007964781612227299
CYTH2,0.004384772607658556
LMTK3,0.00025656389685643565
RPL18,0.01747352786971222
SPHK2,0.0025018039047060956
DBP,0.0017948190615875092
CA11,0.009834938323631559
BCAT2,2.2984628603167066e-05
PPP1R15A,0.038327805069307136
TULP2,0.003569482627360624
NUCB1,0.006868427711969718
BAX,0.00038438822678862243
FTL,0.0028331713628083803
GYS1,0.0002518626603533569
RUVBL2,0.0007359448718139503
SNRNP70,0.0037614640021629278
SLC6A16,0.0004047456375017915
CD37,0.002213166929999885
PIH1D1,0.006100265231716931
ALDH16A1,0.0003737278078734406
FLT3LG,0.00045588854825402784
RPL13A,0.017608535429043115
RPS11,0.007051859918861677
FCGRT,0.0012700392003363813
NOSIP,0.0010414592000646532
PRR12,0.0010916994027400859
SCAF1,0.0021793083258887795
IRF3,0.003779215517093577
PRMT1,0.00032631527049748594
AP2A1,0.0005165741694125932
MED25,0.0016272293269053637
PTOV1,0.003909211806337708
PNKP,0.010043431716901183
AKT1S1,0.001404460033050241
TBC1D17,0.0055537606135167865
IL4I1,0.007618516843364058
NUP62,0.0001764286993605081
ATF5,0.00013942075560987785
VRK3,0.003607150208011396
ZNF473,0.007594087060851528
NR1H2,0.00431663546305624
POLD1,0.00016733579521899177
SPIB,0.0013730757080414782
MYBPC2,0.0015283555480529315
EMC10,0.0010910599738145853
CLEC11A,0.0033235086877917036
C19orf48,0.002923836538024114
SIGLEC9,0.003963878290168098
ETFB,0.0007251633692832734
NKG7,0.003650558855103933
FPR1,0.007453459396105775
ZNF350,0.0005972092433101558
ZNF615,0.0008291442859173436
ZNF614,0.00019436685384600151
ZNF432,0.002956225405860935
ZNF836,0.003271197334956775
PPP2R1A,0.00017812360579210252
ZNF766,0.008402913118717107
ZNF480,0.006688927413348911
ZNF880,0.0013364794242118397
ZNF528-AS1,0.012972724571310275
ZNF528,0.005131515637961646
ZNF808,0.001924288223625361
ZNF701,0.0011145501856856125
ZNF83,0.005227097780747527
ZNF611,0.0016827811819980659
ZNF600,0.0012672065078429653
ZNF160,0.0036720081489289578
ZNF845,0.0019707412892845774
ZNF525,0.0002607589790357503
ZNF765,0.01068816307072762
ZNF331,0.03155933090751483
NLRP12,0.00594195128581408
AC008440.1,0.004451425403794571
MYADM,0.0036844139127757496
PRKCG,0.006324383109070029
OSCAR,0.004762896884385449
NDUFA3,0.0008347016905176479
PRPF31,0.0009702385158587201
CNOT3,0.0007640836903884462
MBOAT7,0.00837772788517976
TSEN34,0.009684688939223786
RPS9,0.035976561004891654
LILRB3,0.02248594531980556
LILRB2,0.014683505670194205
LILRA5,0.009338018888375087
LAIR1,0.0029592768731494857
LENG8,0.0009041038537255903
LENG9,0.00524524661995462
LILRB1,0.004159435096793823
LILRB4,0.008068202955482278
FCAR,0.007323331032337649
NCR1,0.016306772837122473
NLRP2,0.0029764519932268733
AC011476.3,0.003051600051421586
GP6,0.010673001133090294
RDH13,0.00900119624596155
PPP1R12C,0.0010029220778989662
TMEM86B,0.005917890330874306
PPP6R1,0.0003983872950438161
HSPBP1,0.0018125266737933554
KMT5C,0.0010825105049706138
TMEM238,0.001995375843607871
RPL28,0.009468224151826255
UBE2S,0.008350471544052024
ZNF628,2.2398072085564465e-05
ZNF865,0.00412306257019529
ZNF580,0.00023347774450852617
ZNF581,0.00853624979589171
U2AF2,0.011017247371248184
AC008735.2,0.002110002159221743
EPN1,0.006697289976935597
ZNF787,0.0018468465292560089
ZNF444,0.00013213701043990315
ZNF264,0.0002763688138288016
ZNF805,0.004809226628899795
ZNF460,0.0004211897975825518
AC005261.1,0.00298805103149645
ZNF548,0.0015537171859472377
ZNF549,0.0009523146086164485
ZNF551,9.716625584909504e-05
ZNF586,0.00023868426432956043
ZNF552,0.002451096954127672
ZNF587B,0.004118473085006427
ZNF814,0.0013850453010474544
ZNF587,0.0003584266146564399
ZNF417,0.001178678842892012
ZNF135,0.0031342174987221507
ZSCAN18,0.0006526430561376709
ZNF329,0.004285779692800733
ZNF274,0.007168945900437114
ZNF544,0.0042669702329489224
ZNF8,0.003294367275092311
ERVK3-1,0.0016720966486304164
A1BG,0.0031535966824391107
RPS5,0.0032420134376574426
ZNF584,0.0009589716884565219
ZNF324,0.006200459501696729
ZNF446,0.0020803446017858716
TRIM28,0.0011681951575019012
CHMP2A,0.00036021350423821804
UBE2M,0.007603562097931238
MZF1,0.002002793830062793
RBCK1,0.0014924584552023319
TBC1D20,0.0010500364242342207
CSNK2A1,0.001575944466844632
FAM110A,0.07092871228307887
PSMF1,0.0008851867356307057
SNPH,0.004052611248977386
SDCBP2-AS1,0.005222601299230871
FKBP1A,0.0008031815914008475
NSFL1C,0.0018893876662225777
SIRPB2,0.001332163632474588
SIRPG,0.002862224869417407
SIRPA,0.00512662159264318
STK35,0.0030237630165477025
SNRPB,0.00015089557870609052
NOP56,0.0010568631489076342
IDH3B,0.002384070169020709
PCED1A,0.004592750934557393
VPS16,0.0010626738125246256
PTPRA,0.001232981568216517
MRPS26,0.0037145865670091876
UBOX5,0.003984507564270438
FASTKD5,0.0046935373070235605
LZTS3,0.002431165741268588
DDRGK1,0.0020181205830653087
ITPA,0.004704576078800777
C20orf194,0.0047686296018316435
ATRN,0.00045712437924636445
C20orf27,0.0005422831063180987
CDC25B,0.0037253909639252134
MAVS,0.00045590482100194035
PANK2,0.002176948499057203
RNF24,0.011206221661434333
SMOX,0.002934116018873518
PRNP,8.935420273565273e-06
RASSF2,0.023685783167386093
SLC23A2,0.0050121807765911445
TMEM230,0.000684297474446378
PCNA,0.0028119528934868127
CDS2,0.00168271845444114
GPCPD1,0.1312913143751433
SHLD1,0.0008527788403650792
TRMT6,0.0023367051503012425
MCM8,0.0015880051185244125
CRLS1,8.831398476059722e-05
TMX4,0.005284720340308734
PLCB1,0.017737307588451663
SLX4IP,0.002064111349260327
TASP1,0.0022619500625590855
ESF1,0.0001242751266795162
NDUFAF5,0.000931765373514202
MACROD2,0.0002842021137637119
KIF16B,0.00041120437038009625
SNRPB2,0.00047104191316837073
DSTN,0.0002487102638734851
RRBP1,0.004576839376443067
SNX5,0.00805573375221881
MGME1,0.0029050654298955715
ZNF133,0.003498535281466551
DZANK1,0.005934084182622042
POLR3F,0.0017533106626935536
SEC23B,0.003325400434571434
SMIM26,0.004680183082644197
DTD1,0.0013404917747258565
RIN2,0.0005585033834848945
NAA20,0.0014648995510727703
CRNKL1,0.0003354393551813581
RALGAPA2,0.00026634880594207893
KIZ,0.0037179751626319675
XRN2,0.0028985852514231067
CD93,0.0025949214965716567
AL096677.1,0.0009736072005068627
NXT1,0.002534357285458461
GZF1,5.981487569755212e-05
NAPB,0.010250622287322635
CST3,0.010115497537823552
CST7,0.00987141431778924
APMAP,0.0007284337094452978
ACSS1,0.0073462607959373215
ENTPD6,0.0032625132648744864
PYGB,0.00041594048535438446
ABHD12,0.007543472641150412
ZNF337-AS1,0.0057699119390143255
ZNF337,0.009446063169181071
HM13,0.0021162822208525634
ID1,3.310959705415445e-05
BCL2L1,0.012258795912897488
AL117381.1,0.003788150913993857
HCK,0.03010944605123831
TM9SF4,0.0017682441255562223
PLAGL2,0.0004247018569171526
KIF3B,0.0012364339567064709
ASXL1,0.0021730831036114737
NOL4L,0.018270938051781746
COMMD7,0.001622072621882778
MAPRE1,0.007232571513877083
AL035071.2,0.0013719991859659699
CDK5RAP1,0.0021618126299863634
CBFA2T2,0.0004597867922141945
CHMP4B,0.015396059815084222
RALY,0.0003040633960954518
EIF2S2,0.00012916091163144515
ITCH,0.0038053658358202227
MAP1LC3A,0.008499566022875318
PIGU,0.010957628752990205
NCOA6,0.002249048704185526
TP53INP2,0.008429508030380341
GGT7,0.00890079219830535
ACSS2,0.004388644611056006
GSS,0.008010273911506672
TRPC4AP,0.0004942674793705783
EDEM2,0.0013257628722991104
MMP24OS,0.000577163582870796
MMP24,0.008891145643863915
EIF6,0.002466562831684253
UQCC1,0.0012925937689674692
CEP250,0.00012268097964708525
FO393401.1,0.0023640329439215133
ERGIC3,0.027267241035331832
CPNE1,0.0021604311684670736
RBM12,2.8924540190763326e-05
NFS1,0.0007933209751988241
ROMO1,0.001626448635617636
RBM39,0.04198479865013304
PHF20,0.004869525772115611
SCAND1,0.0044201495578554215
CNBD2,0.00011633306791897978
NORAD,0.0023356199331772518
AAR2,0.0007427014339410883
DLGAP4,0.0033611208070016716
DLGAP4-AS1,0.0008077732929487102
TGIF2,0.006586145813687421
RAB5IF,0.0014280952852598321
SLA2,0.005987076608633049
NDRG3,0.0034993673702656074
DSN1,0.0029781279577077023
SOGA1,0.009198467362473903
SAMHD1,0.0322163687077204
RBL1,0.005542475387001551
RPN2,0.0018236066798361554
SRC,0.000285276521725649
BLCAP,0.004715737980413742
CTNNBL1,0.001120164917930991
TTI1,4.5390216578228114e-05
RPRD1B,0.005097403439284478
SNHG17,0.0034197835117421526
RALGAPB,0.007369877593531059
ACTR5,0.000427911408682886
PPP1R16B,0.028233145559844717
FAM83D,0.0021042260596375356
DHX35,0.0039558480870780545
MAFB,0.004471014246484427
TOP1,0.024346484349181793
PLCG1-AS1,0.0012753209290449383
PLCG1,0.00022100312109097652
ZHX3,0.00168866655199697
CHD6,0.007507893644766911
SRSF6,0.0030765559356963784
L3MBTL1,2.0353189026798154e-05
IFT52,0.0007999914067343737
OSER1,0.004037358898617495
TTPAL,0.0019315107519936574
SERINC3,0.018650510049753363
PKIG,0.0010603111311918189
ADA,0.0010968299338687314
YWHAB,0.0028198070539787296
PABPC1L,0.000249622622454895
TOMM34,0.0014750276628185
STK4,0.01661807152675103
SYS1,0.002915518058538951
PIGT,0.0010547548405902116
DNTTIP1,0.00013048299985791284
ACOT8,0.00040169243594720427
CTSA,0.003937159488201867
AL162458.1,0.004387822664696137
PCIF1,0.004208994532974773
ZNF335,0.005856911049575232
NCOA5,0.011183288549938731
CD40,0.0019117406843381663
SLC35C2,0.00028093758183923937
ELMO2,0.0034600847416670927
ZMYND8,0.002137106223610764
NCOA3,0.024800262483019152
SULF2,0.001248582405123259
PREX1,0.0005835712009579904
ARFGEF2,0.0035205203956790274
CSE1L,0.008180134313118159
STAU1,0.002209601028732276
DDX27,0.00424053104276187
ZNFX1,0.005349872220680475
ZFAS1,0.001559527630806206
B4GALT5,0.0029003481562286126
SLC9A8,0.0008673118628764078
SPATA2,0.0037440266386147454
RNF114,0.0025990625263006277
SNAI1,0.0011141125086774682
UBE2V1,0.009233209591954504
TMEM189,0.001180835853576388
CEBPB,0.01286306746997077
SMIM25,0.0008334269983389023
PTPN1,0.004997540744515815
PARD6B,0.003169935933225958
BCAS4,0.0001676025741642018
ADNP,0.011374634079138708
DPM1,0.005753478967044216
NFATC2,0.007277783946863755
ZFP64,0.008283090427632854
TSHZ2,0.015074440062055047
AL109930.1,0.0017626401417772351
ZNF217,0.003712809915073582
PFDN4,0.0013896736586735954
CASS4,0.004415482930734384
RTF2,0.0020769483308169926
FAM209A,0.00035377014628571336
RAE1,0.0031392749244968316
AL109955.1,1.02088653592785e-05
RBM38,0.01000495924392668
ZBP1,0.003611553535895456
PMEPA1,0.0001876193742069086
RAB22A,0.006738551738140204
VAPB,0.0004478488995020435
STX16,0.0026170587370341375
NPEPL1,0.011353262846059118
GNAS,0.0005844129987194341
NELFCD,0.0018662898696093187
CTSZ,0.0001094805630834679
ATP5F1E,0.0031938808075449316
PRELID3B,0.0027604478696269656
ZNF831,0.004427689880895309
